timestamp,year,month,day_of_year,hour,shift,sensor_id,latitude,longitude,elevation_ft,weather_station_id,sensor_status,data_quality_flag,temperature_f,precipitation_in,humidity_pct,wind_speed_mph,barometric_pressure_inhg,slope_zone,slope_angle_deg,bench_height_ft,rock_type,rock_mass_rating,joint_spacing_ft,joint_orientation_deg,depth_to_water_ft,pore_pressure_psi,blast_frequency_7days,distance_to_blast_ft,blast_magnitude_lbs,equipment_passes_per_shift,microseismic_events_daily,max_seismic_magnitude,displacement_rate_mm_per_day,cumulative_displacement_mm,tiltmeter_microradians,strain_gauge_microstrain,vibration_ppv_mm_per_s,rockfall_risk_score,rockfall_occurred,rockfall_size_category
2024-02-26 12:00:00,2024,2,57,12,NIGHT,SENSOR-002,-26.338414,141.50988,1329.35,WS-006,ACTIVE,POOR,55.94,0.06,38.29,2.48,29.33,Zone D,28.2,54.39,SCHIST,72,2.81,78.49,93.34,13.45,5,221.88,1810.82,7,5,4.27,3.8876,219.8201,268.6084,112.6055,23.5906,29.36,0,NONE
2024-02-26 18:00:00,2024,2,57,18,NIGHT,SENSOR-006,-25.580391,141.901184,1244.62,WS-007,ACTIVE,GOOD,63.65,0.48,74.77,1.42,30.0,Zone D,49.85,63.05,BASALT,49,2.67,55.56,110.74,17.93,5,468.28,2948.81,10,6,1.04,5.4197,474.7346,253.077,42.1297,7.1807,53.53,0,SMALL
2024-02-27 00:00:00,2024,2,58,0,SWING,SENSOR-006,-26.428747,140.541818,1855.41,WS-007,ACTIVE,GOOD,74.7,0.03,31.91,4.74,29.74,Zone B,35.43,69.9,SANDSTONE,63,0.53,38.64,111.18,14.56,4,958.53,4163.94,15,4,4.24,6.4589,278.8334,406.7964,169.0716,5.5711,39.35,0,NONE
2024-02-27 06:00:00,2024,2,58,6,DAY,SENSOR-005,-25.626095,141.583813,1583.02,WS-009,ACTIVE,POOR,46.85,0.07,84.54,4.34,29.89,Zone E,49.16,75.54,LIMESTONE,80,1.07,8.37,138.39,31.28,5,763.14,2641.74,6,2,2.32,6.7764,358.2733,369.8986,79.763,1.9252,25.66,0,NONE
2024-02-27 12:00:00,2024,2,58,12,NIGHT,SENSOR-023,-26.502929,140.608311,1770.81,WS-003,ACTIVE,GOOD,80.71,0.29,49.63,5.12,30.17,Zone B,30.84,52.69,SANDSTONE,60,3.59,57.0,171.61,11.79,2,360.26,1893.94,10,5,2.02,7.6998,418.3052,362.5404,73.8714,15.2239,55.49,0,NONE
2024-02-27 18:00:00,2024,2,58,18,DAY,SENSOR-039,-25.359414,140.80822,1221.5,WS-003,ACTIVE,GOOD,72.12,0.09,60.72,7.99,31.1,Zone D,67.69,75.11,SHALE,82,4.11,84.91,64.77,20.6,4,327.17,3792.99,6,0,1.56,0.3371,25.2608,181.4322,144.5816,19.0245,18.83,0,NONE
2024-02-28 00:00:00,2024,2,59,0,SWING,SENSOR-049,-25.489864,140.416049,1337.71,WS-010,CALIBRATING,POOR,45.83,0.26,78.58,9.49,30.3,Zone E,57.24,49.32,SANDSTONE,42,3.35,87.84,96.59,28.44,4,998.58,3885.81,14,4,3.93,7.6967,579.4485,65.0677,76.0702,43.9446,53.39,0,LARGE
2024-02-28 06:00:00,2024,2,59,6,NIGHT,SENSOR-010,-25.937338,141.611162,1791.35,WS-008,ACTIVE,FAIR,66.17,0.07,64.88,3.53,30.21,Zone D,64.31,33.78,SCHIST,44,3.63,36.85,181.45,21.92,0,370.59,3101.34,9,1,4.01,4.5011,214.8471,457.1177,60.5351,23.6449,19.35,0,NONE
2024-02-28 12:00:00,2024,2,59,12,NIGHT,SENSOR-018,-26.398162,140.334269,1407.17,WS-010,ACTIVE,GOOD,61.28,0.12,43.94,9.45,29.94,Zone E,32.08,63.55,GRANITE,75,1.0,42.1,60.63,33.93,4,624.7,2307.44,8,2,2.23,4.9025,264.49,416.0469,166.3487,10.2546,49.42,0,NONE
2024-02-28 18:00:00,2024,2,59,18,NIGHT,SENSOR-030,-26.524968,140.759801,1475.91,WS-008,ACTIVE,GOOD,52.68,0.01,32.67,7.29,29.44,Zone C,39.34,52.43,SANDSTONE,67,1.16,17.0,178.92,20.25,5,762.08,2691.57,10,0,2.36,0.0,0.0,348.049,177.9596,11.1423,13.36,0,NONE
2024-02-29 00:00:00,2024,2,60,0,DAY,SENSOR-042,-26.303044,140.358359,1647.07,WS-002,MAINTENANCE,POOR,65.34,0.02,57.86,4.77,30.78,Zone E,50.06,76.45,SHALE,52,2.59,7.97,141.35,21.53,2,168.28,3641.97,11,6,2.38,4.475,162.0417,362.9582,110.5928,20.379,50.99,0,SMALL
2024-02-29 06:00:00,2024,2,60,6,SWING,SENSOR-036,-26.11829,141.268486,1774.48,WS-001,CALIBRATING,POOR,80.24,0.05,32.03,4.12,29.66,Zone B,40.66,53.45,SANDSTONE,50,0.98,13.11,55.02,28.81,4,680.75,4220.27,5,2,3.29,3.558,183.1003,297.542,168.228,4.5413,26.56,0,NONE
2024-02-29 12:00:00,2024,2,60,12,SWING,SENSOR-031,-25.514357,140.101708,1221.12,WS-009,ACTIVE,GOOD,42.01,0.13,46.46,2.43,29.74,Zone D,41.0,69.55,GRANITE,60,1.08,66.51,109.53,20.52,3,458.65,586.28,13,4,0.68,0.0054,0.4869,330.3124,157.0479,40.8776,23.14,0,NONE
2024-02-29 18:00:00,2024,2,60,18,NIGHT,SENSOR-046,-26.619086,140.884312,1071.5,WS-002,MAINTENANCE,GOOD,70.95,0.13,53.38,5.91,29.13,Zone A,51.79,73.61,LIMESTONE,32,2.23,14.24,154.3,14.23,2,942.72,583.36,9,0,2.43,2.8349,258.847,255.5132,71.1159,7.4759,7.2,0,NONE
2024-03-01 00:00:00,2024,3,61,0,SWING,SENSOR-029,-25.874622,141.889895,1195.57,WS-008,MAINTENANCE,POOR,52.95,0.07,68.5,3.28,29.12,Zone E,36.81,31.96,LIMESTONE,48,3.85,4.28,82.89,38.25,4,458.33,3109.86,17,1,2.53,4.1251,115.7313,171.1707,106.5792,2.1748,11.35,0,NONE
2024-03-01 06:00:00,2024,3,61,6,NIGHT,SENSOR-024,-26.538117,141.487005,1531.99,WS-005,CALIBRATING,FAIR,61.36,0.73,78.54,3.42,30.25,Zone C,61.0,47.31,SCHIST,40,0.51,40.58,102.86,32.2,2,303.79,2663.21,10,6,1.59,9.7967,360.7508,93.1556,146.5074,38.7344,57.08,0,MEDIUM
2024-03-01 12:00:00,2024,3,61,12,DAY,SENSOR-041,-25.503676,140.939309,1782.93,WS-006,ACTIVE,GOOD,73.15,0.01,74.78,12.5,30.37,Zone A,39.03,61.89,BASALT,30,0.65,76.67,152.6,20.61,3,939.5,2053.31,5,1,3.57,2.241,59.9584,118.6072,61.2031,12.893,32.41,0,NONE
2024-03-01 18:00:00,2024,3,61,18,SWING,SENSOR-025,-25.412328,140.9297,1537.52,WS-005,ACTIVE,POOR,70.0,0.13,89.71,3.85,29.15,Zone B,42.68,64.78,SANDSTONE,86,2.94,69.16,63.38,18.45,1,327.57,2828.31,10,5,4.2,4.2769,286.827,326.2194,88.7998,46.5872,47.72,0,NONE
2024-03-02 00:00:00,2024,3,62,0,DAY,SENSOR-038,-25.085786,141.393591,1596.03,WS-003,ACTIVE,GOOD,57.02,0.55,57.62,1.93,29.27,Zone D,58.81,63.93,LIMESTONE,41,2.72,71.25,121.36,31.46,4,995.96,1034.84,7,6,3.74,2.5851,209.5716,430.9033,198.4029,15.4079,42.05,0,NONE
2024-03-02 06:00:00,2024,3,62,6,SWING,SENSOR-046,-25.273942,140.962765,1078.53,WS-002,ACTIVE,POOR,104.1,0.09,63.63,2.85,29.69,Zone D,48.47,76.66,SCHIST,78,3.62,0.45,114.17,17.9,2,565.15,1685.14,7,2,0.86,3.4431,234.5991,38.5022,80.7266,36.3126,32.27,0,NONE
2024-03-02 12:00:00,2024,3,62,12,NIGHT,SENSOR-009,-25.562186,141.459213,1100.24,WS-009,ACTIVE,FAIR,59.03,0.23,73.07,6.14,29.89,Zone E,31.7,57.92,SANDSTONE,85,2.26,76.05,50.04,16.74,0,395.33,4586.85,5,5,2.31,7.7849,702.3158,469.8494,33.2786,11.3894,74.75,1,NONE
2024-03-02 18:00:00,2024,3,62,18,NIGHT,SENSOR-020,-25.645745,141.749011,1749.22,WS-003,ACTIVE,GOOD,55.24,0.06,86.32,4.34,29.42,Zone D,39.89,43.49,LIMESTONE,60,2.48,46.12,150.91,25.49,1,414.53,3838.13,7,1,2.78,1.0397,67.8576,247.2904,114.496,25.0977,18.3,0,NONE
2024-03-03 00:00:00,2024,3,63,0,DAY,SENSOR-009,-25.339646,141.901224,1634.25,WS-003,ACTIVE,GOOD,45.2,0.07,51.23,4.59,30.21,Zone A,64.17,57.91,BASALT,49,1.82,3.01,172.37,28.02,3,871.89,4538.79,17,2,1.37,0.3573,5.7155,193.084,73.2533,9.6315,12.87,0,NONE
2024-03-03 06:00:00,2024,3,63,6,SWING,SENSOR-048,-26.645913,140.05704,1909.3,WS-009,ACTIVE,GOOD,59.46,0.03,30.49,4.59,30.07,Zone E,55.25,30.27,LIMESTONE,89,4.45,80.56,148.89,23.79,3,929.76,1133.47,7,3,3.56,2.8215,253.2165,313.4821,54.1054,1.0462,14.48,0,NONE
2024-03-03 12:00:00,2024,3,63,12,SWING,SENSOR-025,-26.483684,140.075495,1583.2,WS-003,ACTIVE,GOOD,67.24,0.91,43.8,6.79,29.45,Zone E,58.85,55.18,LIMESTONE,83,4.71,72.66,145.34,22.15,3,151.16,4903.23,11,4,3.12,6.7209,315.1186,253.5416,16.0921,31.0033,40.01,0,NONE
2024-03-03 18:00:00,2024,3,63,18,SWING,SENSOR-029,-25.764885,141.962831,1337.76,WS-001,CALIBRATING,GOOD,49.05,0.19,72.18,3.83,29.96,Zone B,39.38,38.38,SHALE,45,0.66,63.4,123.82,13.77,1,651.33,923.95,13,5,1.5,4.645,400.5405,446.4267,146.521,4.5754,54.49,0,MEDIUM
2024-03-04 00:00:00,2024,3,64,0,NIGHT,SENSOR-049,-25.893141,140.063714,1469.3,WS-008,ACTIVE,POOR,69.9,0.08,85.48,3.04,30.56,Zone B,60.28,55.96,SANDSTONE,81,2.26,79.98,86.03,21.21,1,475.35,1531.02,14,2,2.96,2.6986,268.2782,242.4195,84.4166,45.8584,5.07,0,NONE
2024-03-04 06:00:00,2024,3,64,6,NIGHT,SENSOR-013,-25.474695,140.854884,1626.64,WS-006,MAINTENANCE,FAIR,54.48,0.01,73.66,3.67,28.75,Zone D,41.92,62.0,SANDSTONE,59,4.32,78.72,75.58,15.45,2,899.78,1521.05,13,2,1.44,0.0,0.0,265.4212,42.699,15.9662,35.31,0,NONE
2024-03-04 12:00:00,2024,3,64,12,NIGHT,SENSOR-033,-25.754968,140.630113,1541.88,WS-009,CALIBRATING,GOOD,77.97,0.15,35.47,5.84,30.83,Zone B,60.57,39.69,BASALT,45,2.81,29.75,179.08,28.95,5,591.49,1463.03,10,3,1.57,0.1407,1.7676,483.8227,40.4141,39.579,13.94,0,NONE
2024-03-04 18:00:00,2024,3,64,18,DAY,SENSOR-017,-25.66184,141.884669,1823.09,WS-001,CALIBRATING,GOOD,65.63,0.4,32.52,3.68,29.11,Zone E,45.31,49.21,GRANITE,55,4.91,7.98,188.33,29.21,4,437.26,4664.88,13,3,0.93,6.1821,285.9862,219.6561,28.7449,31.3356,44.9,0,NONE
2024-03-05 00:00:00,2024,3,65,0,SWING,SENSOR-034,-26.482832,141.44841,1908.03,WS-002,ACTIVE,GOOD,61.96,0.62,44.14,5.92,29.97,Zone B,48.95,53.89,SANDSTONE,43,3.68,17.17,132.93,20.13,1,279.76,1590.4,9,1,2.47,5.5868,495.3772,437.5081,145.2921,29.4181,15.37,0,NONE
2024-03-05 06:00:00,2024,3,65,6,NIGHT,SENSOR-033,-25.189844,140.869215,1488.09,WS-003,CALIBRATING,GOOD,48.37,0.12,85.65,6.03,31.26,Zone B,56.02,35.34,SHALE,79,2.46,6.51,167.93,25.08,3,961.9,4404.67,13,2,2.91,0.8754,41.6114,307.0953,79.3548,45.3192,19.64,0,NONE
2024-03-05 12:00:00,2024,3,65,12,NIGHT,SENSOR-002,-25.263352,141.786472,1886.38,WS-007,ACTIVE,FAIR,60.29,0.37,62.5,4.53,29.6,Zone E,58.55,55.27,SANDSTONE,68,2.76,44.26,75.77,21.15,1,975.68,1189.01,8,5,2.94,2.295,128.9218,85.4473,160.8063,39.4749,20.15,0,NONE
2024-03-05 18:00:00,2024,3,65,18,DAY,SENSOR-025,-25.319101,140.647219,1838.66,WS-002,ACTIVE,GOOD,40.22,0.15,36.21,9.16,29.7,Zone A,65.86,48.16,SANDSTONE,47,2.75,41.04,101.66,37.75,5,709.37,2641.92,10,2,1.98,3.7189,224.3874,19.9158,109.5587,25.7478,32.39,0,NONE
2024-03-06 00:00:00,2024,3,66,0,DAY,SENSOR-046,-26.129128,140.589298,1050.02,WS-006,ACTIVE,GOOD,78.02,0.13,59.23,2.14,29.55,Zone A,59.63,42.24,SANDSTONE,32,4.32,0.9,190.57,35.1,2,311.92,1119.78,11,2,2.61,7.9108,686.4295,299.157,66.6279,2.7182,27.02,1,NONE
2024-03-06 06:00:00,2024,3,66,6,NIGHT,SENSOR-045,-25.706107,140.988251,1620.28,WS-003,CALIBRATING,FAIR,66.67,0.04,62.65,7.62,30.07,Zone E,55.55,73.68,GRANITE,55,2.36,68.78,137.38,12.84,1,773.56,3914.57,17,2,2.89,8.6421,299.1494,219.6419,72.8203,5.4256,49.58,0,NONE
2024-03-06 12:00:00,2024,3,66,12,DAY,SENSOR-002,-25.848561,141.166772,1749.99,WS-005,ACTIVE,GOOD,61.62,0.11,60.59,4.83,29.8,Zone E,56.73,72.51,SCHIST,56,4.68,53.13,144.5,43.82,6,841.35,2344.27,10,6,1.79,3.3695,266.3747,46.7608,180.1737,40.3311,50.71,1,MEDIUM
2024-03-06 18:00:00,2024,3,66,18,SWING,SENSOR-028,-26.612599,140.416767,1661.3,WS-002,ACTIVE,GOOD,76.56,0.06,84.68,2.07,29.7,Zone C,64.2,67.42,GRANITE,82,2.91,67.67,71.01,23.93,4,255.51,2109.38,8,2,4.11,3.2612,193.3772,481.5229,134.1846,42.0698,24.04,0,NONE
2024-03-07 00:00:00,2024,3,67,0,DAY,SENSOR-016,-25.109765,140.428916,1074.16,WS-007,MAINTENANCE,FAIR,46.2,0.63,83.49,5.9,30.04,Zone A,42.21,76.73,GRANITE,55,2.92,40.15,134.72,28.82,0,893.84,2499.77,11,6,0.51,3.3955,145.2013,130.1921,143.8713,5.8605,45.74,0,NONE
2024-03-07 06:00:00,2024,3,67,6,NIGHT,SENSOR-039,-26.404305,140.911832,1071.21,WS-009,ACTIVE,POOR,61.94,0.6,77.92,2.89,29.78,Zone E,67.98,39.65,LIMESTONE,82,4.14,87.11,121.68,39.1,2,249.17,4919.2,5,4,3.01,4.0432,321.2835,273.659,135.8153,6.6929,50.63,0,LARGE
2024-03-07 12:00:00,2024,3,67,12,DAY,SENSOR-019,-26.255062,140.911472,1177.04,WS-007,ACTIVE,POOR,70.06,0.05,68.04,7.86,30.14,Zone C,52.47,48.21,LIMESTONE,42,3.99,43.78,83.71,17.81,2,573.98,2531.96,14,3,0.56,2.5861,82.2616,218.9575,125.1768,28.3305,38.36,0,NONE
2024-03-07 18:00:00,2024,3,67,18,SWING,SENSOR-027,-25.409426,141.261559,1587.56,WS-003,ACTIVE,POOR,89.47,0.18,51.21,18.41,29.69,Zone C,56.42,51.68,GRANITE,42,1.46,0.52,95.14,39.96,6,176.54,1489.96,8,3,1.86,5.884,238.407,411.4735,34.8327,9.4953,48.81,0,NONE
2024-03-08 00:00:00,2024,3,68,0,SWING,SENSOR-035,-26.255199,141.552783,1595.93,WS-009,MAINTENANCE,POOR,58.31,0.03,68.66,3.93,30.08,Zone A,56.75,58.87,SHALE,83,3.65,18.15,114.46,29.76,2,727.72,2778.04,14,2,1.42,2.9381,47.0445,69.5952,79.0446,13.516,9.17,0,NONE
2024-03-08 06:00:00,2024,3,68,6,NIGHT,SENSOR-003,-25.82517,141.778185,1937.83,WS-007,ACTIVE,GOOD,63.78,0.19,33.22,0.75,29.93,Zone A,60.71,44.03,SANDSTONE,63,3.69,12.1,172.11,34.24,2,555.85,886.15,19,3,3.51,4.6778,245.2253,267.3002,80.0379,4.2263,23.47,0,NONE
2024-03-08 12:00:00,2024,3,68,12,DAY,SENSOR-023,-25.799595,141.027305,1694.54,WS-004,ACTIVE,POOR,32.88,0.05,33.33,8.61,29.63,Zone C,63.5,34.59,LIMESTONE,80,2.12,55.1,72.93,12.65,1,381.17,2814.72,11,2,3.12,4.234,80.5348,308.2916,88.2386,24.2166,5.06,0,NONE
2024-03-08 18:00:00,2024,3,68,18,DAY,SENSOR-023,-26.009657,141.218445,1274.91,WS-009,ACTIVE,GOOD,62.5,0.01,73.01,1.5,30.38,Zone D,58.76,40.74,SCHIST,80,2.39,51.94,180.94,44.54,3,272.84,4569.91,7,0,0.58,2.0271,176.992,314.9345,135.7183,16.241,15.9,0,NONE
2024-03-09 00:00:00,2024,3,69,0,NIGHT,SENSOR-041,-25.294088,140.630112,1523.67,WS-003,ACTIVE,GOOD,55.76,0.95,59.12,3.19,30.04,Zone D,54.59,39.73,GRANITE,53,4.76,22.2,150.25,39.61,6,890.83,2106.0,8,2,0.65,7.01,211.0517,31.0768,175.3105,34.2413,59.91,0,NONE
2024-03-09 06:00:00,2024,3,69,6,DAY,SENSOR-003,-26.370429,140.104698,1948.66,WS-004,ACTIVE,GOOD,48.14,0.09,68.49,5.68,29.36,Zone C,48.07,63.79,BASALT,87,1.64,78.75,188.61,36.82,4,916.19,2680.13,10,3,1.1,3.5502,150.3531,239.8914,167.9142,1.7586,11.63,0,NONE
2024-03-09 12:00:00,2024,3,69,12,NIGHT,SENSOR-035,-25.575212,140.736749,1713.03,WS-008,ACTIVE,GOOD,91.16,0.26,32.42,7.81,29.34,Zone B,26.04,36.67,SANDSTONE,69,4.11,88.94,101.95,33.98,4,875.12,4158.97,3,4,2.54,1.9802,188.2531,270.8504,60.8567,45.6682,31.56,0,NONE
2024-03-09 18:00:00,2024,3,69,18,NIGHT,SENSOR-050,-25.563117,140.784059,1904.93,WS-001,ACTIVE,GOOD,48.95,0.1,63.6,1.72,30.13,Zone A,60.75,32.0,SANDSTONE,49,2.62,28.31,155.03,43.05,5,760.71,968.34,13,0,1.67,0.0,0.0,331.3309,131.9078,11.2648,19.34,1,NONE
2024-03-10 00:00:00,2024,3,70,0,NIGHT,SENSOR-026,-25.555077,141.671071,1399.14,WS-008,CALIBRATING,GOOD,86.51,0.0,56.88,1.98,29.55,Zone B,39.58,63.94,SHALE,63,1.23,27.89,185.0,37.53,5,703.68,2611.77,8,4,3.92,2.4137,139.0097,20.9278,125.806,19.0238,20.39,0,NONE
2024-03-10 06:00:00,2024,3,70,6,SWING,SENSOR-032,-25.932087,140.123361,1208.75,WS-006,MAINTENANCE,GOOD,72.45,0.04,59.15,7.69,30.16,Zone A,67.46,64.67,SCHIST,86,3.0,54.02,196.55,35.69,0,751.42,4574.61,13,3,3.19,3.4139,237.7581,495.194,27.2258,33.695,37.15,0,NONE
2024-03-10 12:00:00,2024,3,70,12,NIGHT,SENSOR-006,-26.02388,141.882281,1227.15,WS-007,MAINTENANCE,GOOD,75.99,0.22,53.38,11.45,30.22,Zone E,66.2,68.83,SANDSTONE,43,0.61,34.54,71.23,38.42,1,852.93,1619.34,9,2,2.22,5.8224,383.9707,226.231,22.4693,20.6707,51.51,0,NONE
2024-03-10 18:00:00,2024,3,70,18,DAY,SENSOR-006,-26.626507,141.020432,1529.1,WS-006,ACTIVE,GOOD,60.78,0.1,82.57,1.39,29.77,Zone D,64.34,38.55,BASALT,55,1.34,69.6,121.16,24.05,6,957.21,611.94,9,0,1.6,4.5972,298.2285,143.8099,67.4982,31.0034,18.13,0,NONE
2024-03-11 00:00:00,2024,3,71,0,SWING,SENSOR-028,-26.772475,140.277552,1300.03,WS-003,CALIBRATING,GOOD,68.21,0.08,46.9,10.34,30.12,Zone D,36.81,42.27,GRANITE,87,0.54,79.17,79.96,47.89,4,598.45,3788.18,2,1,2.33,2.905,68.2394,74.5999,136.2254,11.4886,31.38,0,NONE
2024-03-11 06:00:00,2024,3,71,6,SWING,SENSOR-023,-25.440783,141.204204,1454.96,WS-010,CALIBRATING,GOOD,53.74,0.58,51.37,5.77,30.21,Zone A,35.44,32.33,GRANITE,86,1.91,39.83,67.2,43.48,0,850.59,1131.28,14,2,1.16,5.5191,88.9319,287.2508,69.4047,9.7334,46.44,0,NONE
2024-03-11 12:00:00,2024,3,71,12,SWING,SENSOR-041,-26.214478,140.008748,1273.87,WS-007,ACTIVE,POOR,78.59,0.2,65.86,4.23,30.07,Zone B,66.49,67.56,GRANITE,65,3.96,38.6,163.77,24.87,4,929.55,4698.33,9,2,2.3,0.6886,65.8653,374.7088,98.7238,12.1622,13.56,0,NONE
2024-03-11 18:00:00,2024,3,71,18,DAY,SENSOR-039,-25.424271,140.507768,1763.63,WS-008,ACTIVE,GOOD,37.8,0.47,71.28,2.64,29.34,Zone A,45.37,74.06,LIMESTONE,55,4.28,53.12,78.78,33.24,2,475.04,827.43,5,5,1.72,5.1382,71.9126,463.5167,81.3841,38.135,54.48,0,LARGE
2024-03-12 00:00:00,2024,3,72,0,NIGHT,SENSOR-024,-25.04116,140.928806,1817.5,WS-007,MAINTENANCE,GOOD,44.2,0.1,60.47,4.98,29.57,Zone E,49.53,41.19,LIMESTONE,56,2.68,74.85,184.4,26.58,0,875.6,1284.25,11,1,2.1,2.1255,40.4252,493.1205,29.1318,21.761,18.95,0,NONE
2024-03-12 06:00:00,2024,3,72,6,SWING,SENSOR-029,-25.284825,140.117182,1215.48,WS-006,ACTIVE,FAIR,71.01,0.17,89.91,13.34,29.63,Zone A,52.44,66.31,BASALT,48,4.23,54.31,108.37,32.31,2,409.09,2304.06,13,4,4.26,5.5596,369.3911,153.9014,88.9837,39.5609,45.35,0,NONE
2024-03-12 12:00:00,2024,3,72,12,DAY,SENSOR-034,-26.329554,140.08409,1598.24,WS-006,CALIBRATING,GOOD,76.16,0.04,81.29,11.43,29.57,Zone C,41.9,37.05,LIMESTONE,72,4.35,61.73,52.68,18.65,1,780.83,997.61,14,3,3.26,2.3424,95.2948,485.9869,25.8994,45.16,16.61,0,NONE
2024-03-12 18:00:00,2024,3,72,18,DAY,SENSOR-002,-26.1522,141.018423,1945.05,WS-003,CALIBRATING,POOR,75.94,0.31,62.89,11.21,30.21,Zone D,61.55,63.96,BASALT,66,3.04,77.48,173.25,14.89,4,827.53,1685.32,8,2,0.85,7.8543,667.213,150.463,158.4831,8.4278,46.28,0,NONE
2024-03-13 00:00:00,2024,3,73,0,DAY,SENSOR-017,-26.327681,140.588643,1872.8,WS-005,CALIBRATING,GOOD,60.45,0.23,77.82,14.86,29.76,Zone E,54.53,49.25,SANDSTONE,80,4.77,72.51,106.63,41.55,2,447.15,4566.02,7,4,4.38,2.1791,70.965,22.252,159.2986,16.7471,10.28,0,NONE
2024-03-13 06:00:00,2024,3,73,6,SWING,SENSOR-032,-26.163262,141.857893,1910.75,WS-004,ACTIVE,GOOD,63.66,0.04,72.94,12.51,29.42,Zone A,52.62,61.18,SHALE,58,2.3,88.76,173.17,27.4,2,417.19,2313.38,9,0,0.8,0.0,0.0,95.7484,179.0418,30.8257,19.08,0,NONE
2024-03-13 12:00:00,2024,3,73,12,DAY,SENSOR-046,-25.189021,140.073787,1219.8,WS-008,ACTIVE,GOOD,51.5,0.03,48.57,4.09,29.17,Zone C,32.39,41.84,SCHIST,60,1.72,85.28,119.58,12.35,3,613.67,3974.69,16,3,1.84,1.5617,65.5624,237.4905,186.1632,45.168,4.96,0,NONE
2024-03-13 18:00:00,2024,3,73,18,DAY,SENSOR-036,-26.194493,140.151921,1695.41,WS-009,ACTIVE,GOOD,52.9,0.98,45.16,3.28,29.74,Zone B,47.2,58.61,SCHIST,64,2.35,17.33,161.77,15.08,2,376.1,2638.52,9,6,2.99,3.9878,93.1334,325.7541,145.6703,15.338,40.1,0,NONE
2024-03-14 00:00:00,2024,3,74,0,SWING,SENSOR-045,-25.180563,141.018491,1694.27,WS-003,ACTIVE,POOR,85.71,0.18,36.71,5.45,29.71,Zone B,53.53,42.85,GRANITE,33,0.55,1.99,51.25,14.41,3,214.68,2955.03,8,1,3.36,0.0,0.0,366.7712,136.6423,43.6697,17.37,0,NONE
2024-03-14 06:00:00,2024,3,74,6,DAY,SENSOR-009,-26.734836,140.790153,1177.14,WS-004,CALIBRATING,GOOD,60.03,0.06,51.82,6.94,30.09,Zone C,27.33,31.51,BASALT,36,4.84,84.68,79.09,16.47,3,780.96,1892.99,15,2,2.25,0.0,0.0,397.0569,165.4038,15.2336,3.38,0,NONE
2024-03-14 12:00:00,2024,3,74,12,SWING,SENSOR-024,-26.654685,140.024581,1593.65,WS-008,MAINTENANCE,GOOD,85.95,0.01,83.2,6.92,30.22,Zone E,64.63,67.88,GRANITE,63,1.04,47.88,103.52,41.69,2,828.19,4723.08,13,1,0.83,0.6669,61.8572,20.2142,129.4616,31.854,10.91,0,NONE
2024-03-14 18:00:00,2024,3,74,18,DAY,SENSOR-020,-25.563524,140.222194,1243.84,WS-007,CALIBRATING,POOR,56.51,0.0,47.87,3.9,30.74,Zone D,27.5,36.2,SHALE,59,2.02,26.62,60.05,45.83,2,977.39,3565.28,9,4,3.53,0.0,0.0,392.1815,100.7967,22.0643,14.52,1,NONE
2024-03-15 00:00:00,2024,3,75,0,SWING,SENSOR-005,-26.95795,140.931743,1238.71,WS-003,ACTIVE,GOOD,75.73,0.0,71.39,4.15,29.32,Zone D,60.65,50.8,SHALE,35,2.68,8.18,69.34,19.58,5,749.67,4970.18,6,7,3.28,3.1757,293.257,417.7906,170.8063,34.2447,22.8,0,NONE
2024-03-15 06:00:00,2024,3,75,6,SWING,SENSOR-034,-26.358471,140.774311,1622.59,WS-006,ACTIVE,POOR,77.94,0.01,39.49,3.06,30.33,Zone E,46.05,43.75,LIMESTONE,38,0.52,47.89,66.07,25.67,2,797.25,4760.56,5,3,4.34,4.088,242.5463,28.5143,195.7501,1.2276,23.93,0,NONE
2024-03-15 12:00:00,2024,3,75,12,DAY,SENSOR-028,-26.102089,141.958497,1959.83,WS-009,ACTIVE,GOOD,63.14,0.2,49.75,8.15,29.72,Zone E,53.09,33.63,LIMESTONE,80,1.29,6.37,110.03,33.08,3,774.2,3043.28,9,3,2.51,3.4627,59.569,175.953,153.8323,27.6508,26.31,0,NONE
2024-03-15 18:00:00,2024,3,75,18,NIGHT,SENSOR-011,-25.033517,141.616921,1159.94,WS-003,ACTIVE,GOOD,57.8,0.05,46.67,6.26,30.54,Zone C,58.73,55.49,BASALT,78,2.47,11.15,134.67,48.09,5,979.52,4385.49,8,4,2.16,1.9525,55.8716,83.0569,191.9857,20.8113,28.23,0,NONE
2024-03-16 00:00:00,2024,3,76,0,NIGHT,SENSOR-006,-25.7757,141.098503,1273.03,WS-005,ACTIVE,POOR,78.04,0.08,44.67,2.32,30.14,Zone C,64.29,67.14,LIMESTONE,69,2.33,23.58,196.92,41.89,4,267.36,999.74,12,3,3.78,4.3066,268.2249,497.8483,24.5578,24.1787,42.23,0,NONE
2024-03-16 06:00:00,2024,3,76,6,SWING,SENSOR-020,-26.454938,140.548348,1113.55,WS-010,MAINTENANCE,GOOD,66.08,0.1,36.84,10.4,29.57,Zone E,29.62,72.61,SCHIST,66,4.82,60.32,76.28,28.95,1,113.42,1082.31,7,5,2.45,3.6596,144.4768,77.6335,137.9444,30.2108,29.38,0,NONE
